i	treeindex	accept	nnodes	distance	loglik	post	loga	Q	ru
765	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0269860929	-93.5981848097284	22.5	-0.012054353788733
766	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0269860929	-5.09524960482799	0.0431034482758621	-1.97931437302965
767	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0269860929	-704.652417747217	1	-0.390178098629264
768	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0269860929	-93.5981848097284	22.5	-0.0561482796190293
769	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0269860929	-6.70387219193566	0.0431034482758621	-0.317780024951111
770	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0269860929	NA	0.0431034482758621	-1.79303846089907
771	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0269860929	-6.74027218275791	0.0431034482758621	-1.10583816618859
772	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0269860929	-106.185127385429	22.5	-0.141777899294438
773	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0269860929	-906.560210635653	1	-0.826487571844488
774	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0269860929	-7.27885654688129	0.0431034482758621	-1.97021807685518
775	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0269860929	-112.498154509201	1	-0.0769563726877293
776	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0269860929	-714.985744971906	1	-1.07456711401334
777	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0269860929	-7.08554943721305	0.0431034482758621	-0.559261130379652
778	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0269860929	-708.615503466942	22.5	-0.101310705221153
779	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0269860929	-106.185127385429	22.5	-1.98678475623524
780	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0269860929	-7.02663043340493	0.0431034482758621	-0.0934911693766262
781	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0269860929	-93.5981848097284	22.5	-0.463942144775513
782	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0269860929	-5.22235468691491	0.0431034482758621	-0.346552094293297
783	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0269860929	-7.23692734139826	0.0431034482758621	-3.02390253478361
784	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0269860929	NA	0.0431034482758621	-2.63658097222365
785	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0269860929	-7.09660086278149	0.0431034482758621	-0.177606664577486
786	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0269860929	-7.11645569036904	0.0431034482758621	-5.33746404602249
787	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0269860929	-7.11645569036904	0.0431034482758621	-0.209149358000874
788	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0269860929	-93.5981848097284	22.5	-0.128684771516689
789	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0269860929	-5.5217574797984	0.0431034482758621	-0.491397308734934
790	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0269860929	NA	0.0431034482758621	-0.517018941621231
791	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0269860929	-93.5981848097284	22.5	-0.232442474766783
792	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0269860929	-112.515864102272	1	-1.90753134466804
793	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0269860929	-106.185127385429	22.5	-0.696828648780659
794	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0297133657	-106.185127385429	22.5	-0.0625429122010904
795	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0297133657	NA	0.0431034482758621	-0.396460448775677
796	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-715.265362778646	1	-0.387239396064007
797	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-111.277251546468	1	-0.587954573221637
798	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-93.6127302642739	22.5	-0.541294015810484
799	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-708.620048921486	22.5	-0.11218722574829
800	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-714.522386571571	1	-0.218061434930427
801	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-100.449646613488	1	-0.614352545939376
802	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-113.182136363816	1	-1.9250877168631
803	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-708.620048921486	22.5	-0.49705162908578
804	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-93.6127302642739	22.5	-1.1100240477955
805	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-906.67474802084	1	-0.471618423725922
806	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-5.57641889245628	0.0431034482758621	-0.54344721471771
807	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-93.6127302642739	22.5	-0.00494951843100809
808	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-93.6127302642739	22.5	-0.586221603492304
809	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-6.94964921895502	0.0431034482758621	-0.286512934912039
810	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-7.02357588795116	0.0431034482758621	-2.05013171450943
811	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-93.6127302642739	22.5	-0.962597390920382
812	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-708.620048921486	22.5	-0.0916295590241231
813	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	NA	0.0431034482758621	-4.63274764438787
814	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-708.620048921486	22.5	-2.21462271837719
815	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-708.620048921486	22.5	-1.4736795195973
816	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-900.882898160936	22.5	-0.233200636466371
817	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-100.176572549437	1	-0.548124140883469
818	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	NA	1	-0.018968311504994
819	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-906.581465099851	1	-1.41388407289024
820	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-7.02357588795116	0.0431034482758621	-2.33293608259962
821	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-900.882898160936	22.5	-0.279827629414977
822	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-907.257976624558	1	-1.22288057110977
823	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-714.633509112013	1	-0.821618768926839
824	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-100.496812451405	1	-0.270827936178818
825	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-106.189672839973	22.5	-1.89059675382177
826	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-6.89171758963261	0.0431034482758621	-0.00723421635239782
827	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-903.526060824814	1	-0.0576848912479419
828	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-715.555392120292	1	-2.0171017847916
829	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-715.054780858358	1	-0.229326619012622
830	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-1.27144767660633	0.0431034482758621	-0.842840458328819
831	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-7.30951298002896	0.0431034482758621	-0.437700291188058
832	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-715.486629464442	1	-0.409612388247243
833	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-6.79012292872852	0.0431034482758621	-1.1257651589049
834	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-7.06765115705042	0.0431034482758621	-0.8022609771675
835	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-7.01203180549914	0.0431034482758621	-2.56083218739141
836	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-106.189672839973	22.5	-0.857706209300256
837	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-7.2995708012399	0.0431034482758621	-3.20502182064424
838	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-907.853697602681	1	-0.0324880891401621
839	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-907.849104780249	1	-0.0333180398068255
840	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-93.6127302642739	22.5	-0.113437081818435
841	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-106.189672839973	22.5	-0.520905061844574
842	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	NA	1	-0.701868850203631
843	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-6.94964921895502	0.0431034482758621	-1.0118341153237
844	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-6.38373554830963	0.0431034482758621	-1.99721567526328
845	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-907.632880711415	1	-2.24036060697168
846	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-113.133932626846	1	-0.962922007009393
847	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-106.189672839973	22.5	-3.41819455702992
848	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-907.257976624558	1	-0.773562751418998
849	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-112.515409556818	1	-0.40226882105202
850	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-112.501271392317	1	-0.981336137041205
851	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-106.189672839973	22.5	-1.26125548886171
852	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-93.6127302642739	22.5	-0.0594342953175433
853	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-5.37246440998701	0.0431034482758621	-0.833934810874905
854	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-6.96999687301053	0.0431034482758621	-0.282908306177005
855	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-900.882898160936	22.5	-0.588601488617169
856	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	NA	1	-0.0898428356383159
857	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-7.08270358741123	0.0431034482758621	-2.26350889255563
858	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-907.853697602681	1	-1.75126038090825
859	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-715.486629464442	1	-1.03627613803178
860	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-99.2205078377556	1	-0.599455252962642
861	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-1.27144767660633	0.0431034482758621	-0.927349144524225
862	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-907.497646449687	1	-1.56880234360116
863	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-906.117435864679	1	-0.0939224323178095
864	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-7.27612927415379	0.0431034482758621	-0.00454480379636123
865	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-907.721483699217	1	-1.28443657522756
866	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-715.57218410882	1	-1.33338638778055
867	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-93.6127302642739	22.5	-1.05442130660899
868	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-106.189672839973	22.5	-1.10858800274218
869	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-708.620048921486	22.5	-3.5814314609334
870	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-7.14563274289452	0.0431034482758621	-0.115591040703118
871	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-7.23647279594428	0.0431034482758621	-2.56025294353759
872	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-708.620048921486	22.5	-0.710606860055043
873	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-111.286120451543	1	-3.59541573868404
874	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-6.79881467086074	0.0431034482758621	-0.0138944616185757
875	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-5.21990014146053	0.0431034482758621	-0.100673303646248
876	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-98.1841091597416	1	-0.422415104331699
877	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-907.831183137299	1	-0.0592697065656628
878	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	NA	1	-0.246116514106837
879	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-708.620048921486	22.5	-3.21632045171416
880	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-6.68310089139544	0.0431034482758621	-2.38639857513116
881	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-900.882898160936	22.5	-0.248353888920213
882	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-7.24350101310614	0.0431034482758621	-1.02904200140569
883	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-6.17264653683145	0.0431034482758621	-1.15498015656755
884	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-113.182136363816	1	-2.77831980949264
885	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-900.882898160936	22.5	-0.576327641991322
886	14	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-900.882898160936	22.5	-0.0421167185630055
887	15	TRUE	4	0.0555555555555556	-21422.0455285266	-21460.8772630561	0.299329860978615	0.0431034482758621	-1.04986872271283
888	15	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8772630561	-7.03876115853191	0.0428571428571429	-0.143917295320274
889	15	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8772630561	-7.43110532423444	0.0428571428571429	-0.702811585213052
890	15	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8772630561	-714.861944305975	23.2	-0.165948230284733
891	15	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8772630561	-7.49887976164237	0.0428571428571429	-1.36583788205162
892	15	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8772630561	-7.2480878773894	0.0428571428571429	-0.0132709801997357
893	15	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8772630561	-117.130467869505	1	-2.08578546982676
894	16	TRUE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-0.299329860978615	23.2	-0.825938417514679
895	16	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-6.50056922081552	0.0431034482758621	-0.611671783592066
896	16	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-715.554881278716	1	-3.91631818536111
897	16	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-7.1077050590406	0.0431034482758621	-2.51623942014893
898	16	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-106.189672839973	22.5	-1.48761526309539
899	16	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-6.38373554830963	0.0431034482758621	-0.294195634356626
900	16	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-708.620048921486	22.5	-0.439725622476175
901	16	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-4.97327739748784	0.0431034482758621	-0.449625824139544
902	16	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-900.882898160936	22.5	-0.179543930157881
903	16	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-708.620048921486	22.5	-1.06472944958007
904	16	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-712.896565048457	1	-0.385106126294061
905	16	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-99.9010076628801	1	-0.0242122048463225
906	16	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-714.114438009387	1	-4.26120701294754
907	16	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-113.09849326227	1	-0.395036528043091
908	16	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-5.34379000307075	0.0431034482758621	-2.28653789283623
909	16	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-714.999203293857	1	-0.100851585169064
910	16	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-6.17264653683145	0.0431034482758621	-0.865156239837303
911	16	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-5.47889940901354	0.0431034482758621	-2.99386969608089
912	16	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-907.853697602681	1	-0.440416592161751
913	16	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-106.189672839973	22.5	-1.9045321894319
914	16	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-5.02540465830447	0.0431034482758621	-0.50031143173311
915	16	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-93.6127302642739	22.5	-2.65108551010019
916	16	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-7.21292172192028	0.0431034482758621	-1.2193648415166
917	16	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-7.1077050590406	0.0431034482758621	-0.451326241572495
918	16	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-99.9010076628801	1	-3.9573729149726
919	16	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-93.6127302642739	22.5	-0.128524782129989
920	16	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-93.6127302642739	22.5	-0.522161909662491
921	16	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-99.9010076628801	1	-0.154663889714943
922	16	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-6.30646314379323	0.0431034482758621	-0.586554400488
923	16	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-6.42329766948882	0.0431034482758621	-0.526079554808966
924	16	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-106.189672839973	22.5	-2.07967638733995
925	16	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0324406384	-106.189672839973	22.5	-0.647418492156344
